Latitude,Longitude,Shop
43.81425806,-79.34956716,Tim Hortons
43.82485396,-79.35296081,Tim Hortons
43.84209521,-79.39045787,Tim Hortons
43.86374274,-79.38308716,Tim Hortons
43.81002269,-79.26916148,Tim Hortons
43.72552955,-79.31314588,Tim Hortons
43.76555574,-79.41178265,Tim Hortons
43.84038214,-79.42244003,Tim Hortons
43.90218365,-79.37828001,Tim Hortons
43.7373857,-79.34388514,Tim Hortons
43.76613114,-79.36994369,Tim Hortons
43.84284172,-79.40819327,Tim Hortons
43.81763834,-79.33969903,Tim Hortons
43.84641296,-79.45930481,Tim Hortons
43.85142899,-79.43366241,Tim Hortons
43.72884775,-79.40330093,Tim Hortons
43.72707658,-79.37967115,Tim Hortons
43.77695616,-79.41578412,Tim Hortons
43.7730916,-79.44245983,Tim Hortons
43.95438583,-79.45737557,Tim Hortons
43.71623035,-79.4468336,Tim Hortons
43.6688628,-79.38917767,Tim Hortons
43.80668492,-79.47388482,Tim Hortons
43.78094769,-79.44428444,Tim Hortons
43.75632644,-79.51693934,Tim Hortons
43.76500406,-79.46792006,Tim Hortons
43.72586294,-79.48237181,Tim Hortons
43.83598027,-79.50729227,Tim Hortons
43.82406644,-79.47980052,Tim Hortons
43.76423504,-79.48904408,Tim Hortons
43.80329786,-79.58849995,Tim Hortons
43.8452047,-79.55257027,Tim Hortons
43.86185144,-79.48823674,Tim Hortons
43.77392277,-79.41373394,Tim Hortons
43.76768487,-79.47237253,Tim Hortons
43.82898298,-79.53295329,Tim Hortons
43.746467,-79.409369,Tim Hortons
43.78705236,-79.55642839,Tim Hortons
43.77304466,-79.50774253,Tim Hortons
43.7228161,-79.50930742,Tim Hortons
43.87017007,-79.45036654,Tim Hortons
43.68267897,-79.42121991,Tim Hortons
43.716051,-79.555201,Tim Hortons
43.69563783,-79.4879896,Tim Hortons
43.87537561,-79.55702305,Tim Hortons
43.79059857,-79.62648153,Tim Hortons
43.71939639,-79.43119526,Tim Hortons
43.6601393,-79.4341296,Tim Hortons
43.66977351,-79.39386734,Tim Hortons
43.77041204,-79.66195107,Tim Hortons
43.66381904,-79.41858725,Tim Hortons
43.77790995,-79.60096886,Tim Hortons
43.77755324,-79.62341733,Tim Hortons
43.82708294,-79.55698268,Tim Hortons
43.73790834,-79.56682203,Tim Hortons
43.735175,-79.533849,Tim Hortons
43.71337334,-79.58030344,Tim Hortons
43.821651,-79.505172,Tim Hortons
43.70008,-79.63161,Tim Hortons
43.726975,-79.451407,Tim Hortons
43.71914,-79.71897,Tim Hortons
43.7194252,-79.48075867,Tim Hortons
43.7079,-79.73422846,Tim Hortons
43.89247275,-79.52181101,Tim Hortons
43.72349,-79.76266,Tim Hortons
43.90839066,-79.65361771,Tim Hortons
43.69498155,-79.70021009,Tim Hortons
43.71952374,-79.46799071,Tim Hortons
43.60845556,-79.58565265,Tim Hortons
43.680585,-79.475972,Tim Hortons
43.64638601,-79.65087891,Tim Hortons
43.69806696,-79.82198405,Tim Hortons
43.61861201,-79.57469603,Tim Hortons
43.69583488,-79.44926217,Tim Hortons
43.62614913,-79.55923819,Tim Hortons
43.62378989,-79.51554537,Tim Hortons
43.68177727,-79.80327129,Tim Hortons
43.71945218,-79.72245727,Tim Hortons
43.73295886,-79.82513025,Tim Hortons
43.6281268,-79.48946696,Tim Hortons
43.66662988,-79.40441608,Tim Hortons
43.95050072,-79.48364464,Tim Hortons
43.63609517,-79.5203927,Tim Hortons
43.59862142,-79.7123007,Tim Hortons
43.84902823,-79.35723066,Tim Hortons
43.74639839,-79.40857255,Tim Hortons
43.72701007,-79.32773374,Tim Hortons
43.64556447,-79.3827173,Tim Hortons
43.656446,-79.3840186,Tim Hortons
43.65811048,-79.48817633,Tim Hortons
43.65654447,-79.37984161,Tim Hortons
43.71826489,-79.37394698,Tim Hortons
43.65488274,-79.38930412,Tim Hortons
43.64661237,-79.38398742,Tim Hortons
43.70142747,-79.46377873,Tim Hortons
43.67883052,-79.44343791,Tim Hortons
43.676622,-79.41161225,Tim Hortons
43.64801633,-79.38454628,Tim Hortons
43.64708049,-79.40429591,Tim Hortons
43.62696087,-79.50996083,Tim Hortons
43.64467024,-79.56773043,Tim Hortons
43.64369492,-79.38972747,Tim Hortons
43.66181792,-79.39849377,Tim Hortons
43.602392,-79.545101,Tim Hortons
43.61973219,-79.56199935,Tim Hortons
43.57411442,-79.56085708,Tim Hortons
43.76447718,-79.5754981,Tim Hortons
43.77409973,-79.53045845,Tim Hortons
43.712342,-79.534757,Tim Hortons
43.72320685,-79.55951807,Tim Hortons
43.699483,-79.635805,Tim Hortons
43.59654679,-79.52466488,Tim Hortons
43.70629525,-79.39813896,Tim Hortons
43.70956841,-79.3989196,Tim Hortons
43.6982595,-79.39660516,Tim Hortons
43.7050831,-79.35030421,Tim Hortons
43.69882398,-79.38629668,Tim Hortons
43.67221911,-79.37693283,Tim Hortons
43.65688914,-79.3741715,Tim Hortons
43.65393168,-79.37855959,Tim Hortons
43.6562604,-79.38229322,Tim Hortons
43.72339643,-79.30264842,Tim Hortons
43.73507806,-79.25804054,Tim Hortons
43.72621959,-79.29193497,Tim Hortons
43.68366157,-79.32243552,Tim Hortons
43.7813143,-79.2986916,Tim Hortons
43.81011718,-79.25601441,Tim Hortons
43.66133897,-79.39412573,Tim Hortons
43.67088271,-79.38248634,Tim Hortons
43.64664333,-79.38974396,Tim Hortons
43.64949403,-79.37686135,Tim Hortons
43.65983503,-79.36622621,Tim Hortons
43.67111168,-79.38725885,Tim Hortons
43.65352099,-79.36891535,Tim Hortons
43.64333542,-79.39142082,Tim Hortons
43.65254491,-79.37824702,Tim Hortons
43.64608773,-79.37983611,Tim Hortons
43.65531731,-79.38841345,Tim Hortons
43.64979148,-79.38702793,Tim Hortons
43.65687362,-79.37683225,Tim Hortons
43.64809443,-79.3762125,Tim Hortons
43.64292877,-79.37472232,Tim Hortons
43.65146774,-79.37900583,Tim Hortons
43.63948959,-79.38034197,Tim Hortons
43.647058,-79.379987,Tim Hortons
43.64747289,-79.37634945,Tim Hortons
43.64759796,-79.38460873,Tim Hortons
43.6648021,-79.35482534,Tim Hortons
43.64962997,-79.37685035,Tim Hortons
43.58333862,-79.71679844,Tim Hortons
43.55349271,-79.72270925,Tim Hortons
43.58635161,-79.741663,Tim Hortons
43.59470579,-79.73037246,Tim Hortons
43.55869929,-79.70324428,Tim Hortons
43.64759757,-79.68509033,Tim Hortons
43.52836091,-79.65311336,Tim Hortons
43.62812797,-79.77612436,Tim Hortons
43.55931468,-79.5870626,Tim Hortons
43.50859726,-79.6334359,Tim Hortons
43.48954485,-79.65173721,Tim Hortons
43.63579577,-79.62155826,Tim Hortons
43.46438246,-79.743855,Tim Hortons
43.67349926,-79.81713047,Tim Hortons
43.63129181,-79.87734318,Tim Hortons
43.538665,-79.856549,Tim Hortons
43.448253,-79.667873,Tim Hortons
43.46552915,-79.68433955,Tim Hortons
43.606245,-79.520599,Tim Hortons
43.45468716,-79.68638364,Tim Hortons
43.39193493,-79.7534786,Tim Hortons
43.5794008,-79.65065185,Tim Hortons
44.17839754,-80.38074831,Tim Hortons
44.41796533,-80.09522438,Tim Hortons
44.14688738,-79.88620458,Tim Hortons
44.30404,-79.8828,Tim Hortons
44.32595335,-79.88774647,Tim Hortons
44.49980985,-80.23892487,Tim Hortons
43.92072004,-80.08920568,Tim Hortons
44.49984,-80.216601,Tim Hortons
44.29105344,-79.88898763,Tim Hortons
44.49980548,-80.19711492,Tim Hortons
44.48885202,-80.21427155,Tim Hortons
44.488865,-80.050861,Tim Hortons
44.15598103,-79.86106217,Tim Hortons
43.93019899,-80.09428024,Tim Hortons
43.928892,-80.100246,Tim Hortons
44.502264,-80.22559047,Tim Hortons
43.91468867,-80.11599667,Tim Hortons
44.47495037,-80.07521782,Tim Hortons
44.1633015,-79.82312764,Tim Hortons
44.50221804,-80.22557145,Tim Hortons
43.94667056,-79.97204488,Tim Hortons
43.90198867,-80.11784533,Tim Hortons
44.52431664,-80.00273108,Tim Hortons
44.563918,-80.456053,Tim Hortons
44.50001114,-80.23476441,Tim Hortons
44.44664302,-79.75700505,Tim Hortons
43.96844956,-79.87390995,Tim Hortons
44.02821308,-79.80757356,Tim Hortons
44.59815135,-80.58639046,Tim Hortons
43.52874486,-79.65201145,Tim Hortons
43.51865455,-79.63965924,Tim Hortons
43.59614,-79.648486,Tim Hortons
43.41802463,-79.71593288,Tim Hortons
43.59160877,-79.59526062,Tim Hortons
43.45026147,-79.75998382,Tim Hortons
43.421785,-79.78698,Tim Hortons
43.60164976,-79.74006692,Tim Hortons
43.526073,-79.86665,Tim Hortons
43.656305,-79.6698761,Tim Hortons
43.58974047,-79.75519256,Tim Hortons
43.35685739,-79.84309673,Tim Hortons
43.35411143,-79.76855278,Tim Hortons
43.52242533,-79.9011194,Tim Hortons
43.33907665,-79.78590131,Tim Hortons
43.31696635,-79.80288506,Tim Hortons
43.70301926,-79.75777166,Tim Hortons
43.30613069,-79.85472679,Tim Hortons
43.23536475,-79.75299671,Tim Hortons
43.23609957,-79.80088245,Tim Hortons
43.22731895,-79.83820438,Tim Hortons
43.25036053,-79.80621099,Tim Hortons
43.24197608,-79.85531973,Tim Hortons
43.33000012,-79.89781189,Tim Hortons
43.20632539,-79.59797502,Tim Hortons
43.5333,-79.911361,Tim Hortons
43.50727367,-79.86199021,Tim Hortons
43.37680082,-80.0043327,Tim Hortons
43.34813853,-79.87320672,Tim Hortons
43.31712247,-79.83837605,Tim Hortons
43.551844,-80.22298,Tim Hortons
43.5132637,-80.20172119,Tim Hortons
43.34836947,-79.79455948,Tim Hortons
43.52149266,-80.21266222,Tim Hortons
43.57107493,-80.253229,Tim Hortons
43.19464453,-79.86104922,Tim Hortons
43.20173478,-79.85039234,Tim Hortons
43.19750105,-79.87099738,Tim Hortons
43.20256,-79.89467025,Tim Hortons
43.22088091,-79.85133648,Tim Hortons
43.22635,-79.829595,Tim Hortons
43.22884,-79.881663,Tim Hortons
43.258486,-79.876243,Tim Hortons
43.21984096,-79.79232217,Tim Hortons
43.23151133,-79.82794259,Tim Hortons
43.24785983,-79.82893467,Tim Hortons
43.17385556,-79.78102945,Tim Hortons
43.25530692,-79.84418035,Tim Hortons
43.22738329,-79.94435149,Tim Hortons
43.24457984,-79.81901831,Tim Hortons
43.26151869,-79.85670099,Tim Hortons
43.21685252,-79.75766762,Tim Hortons
43.16328558,-79.92649198,Tim Hortons
43.25927212,-79.88775194,Tim Hortons
43.22756913,-79.97569916,Tim Hortons
43.22179271,-79.92554187,Tim Hortons
43.18980602,-79.76900164,Tim Hortons
43.23822346,-79.88549923,Tim Hortons
43.26279998,-79.95223045,Tim Hortons
43.265899,-79.94971,Tim Hortons
43.061957,-79.960685,Tim Hortons
43.06114923,-79.9617203,Tim Hortons
43.19641643,-80.01926422,Tim Hortons
43.20945174,-79.60229901,Tim Hortons
43.19519627,-79.56545591,Tim Hortons
42.95138909,-79.84959036,Tim Hortons
42.98537492,-79.2586682,Tim Hortons
43.004629,-79.269624,Tim Hortons
42.98451113,-79.23858675,Tim Hortons
42.97506066,-79.23867702,Tim Hortons
43.01845162,-79.24917589,Tim Hortons
43.01507068,-79.26304513,Tim Hortons
42.9938842,-79.22535279,Tim Hortons
42.886265,-79.252614,Tim Hortons
43.04394291,-79.29610848,Tim Hortons
43.05981096,-79.24936295,Tim Hortons
43.07018099,-79.11042452,Tim Hortons
43.11832723,-79.24124103,Tim Hortons
43.119355,-79.250988,Tim Hortons
43.1416077,-79.23897224,Tim Hortons
43.08907148,-79.13416811,Tim Hortons
43.08365236,-79.0847826,Tim Hortons
43.13622422,-79.22498703,Tim Hortons
43.09496765,-79.0973509,Tim Hortons
43.11561415,-79.12391895,Tim Hortons
43.13246594,-79.2235022,Tim Hortons
42.86797539,-79.05873299,Tim Hortons
43.14504921,-79.26070528,Tim Hortons
43.16252443,-79.22732451,Tim Hortons
43.05982664,-79.05323982,Tim Hortons
43.10544007,-79.11080003,Tim Hortons
43.17611807,-79.24136218,Tim Hortons
43.07910738,-79.07984734,Tim Hortons
43.11565161,-79.09815609,Tim Hortons
43.17532606,-79.21476098,Tim Hortons
43.127293,-79.199428,Tim Hortons
43.1828243,-79.25183537,Tim Hortons
43.160305,-79.16391287,Tim Hortons
43.15280713,-79.16601118,Tim Hortons
43.18891994,-79.22865182,Tim Hortons
43.18194694,-79.2665245,Tim Hortons
43.1525654,-79.0370822,Tim Hortons
43.17190289,-79.26551,Tim Hortons
43.20022926,-79.25290346,Tim Hortons
43.09770539,-78.9794648,Tim Hortons
43.13483062,-79.03521538,Tim Hortons
43.08984008,-78.98207661,Tim Hortons
43.18641763,-79.21019451,Tim Hortons
43.15909733,-79.24589961,Tim Hortons
43.09857006,-78.92779827,Tim Hortons
42.902752,-79.600991,Tim Hortons
43.18748137,-79.39042798,Tim Hortons
43.09383816,-79.0495491,Tim Hortons
43.25333402,-79.083922,Tim Hortons
43.095172,-79.539172,Tim Hortons
43.16546181,-79.47432975,Tim Hortons
43.09822536,-79.0858984,Tim Hortons
43.10395568,-79.07360315,Tim Hortons
43.00776975,-78.94876778,Tim Hortons
43.05829019,-78.83681774,Tim Hortons
42.99024022,-78.8537693,Tim Hortons
43.14697963,-78.87742201,Tim Hortons
43.41600578,-80.51147908,Tim Hortons
43.42207835,-80.4880634,Tim Hortons
43.44253205,-80.47459066,Tim Hortons
43.44342788,-80.46960175,Tim Hortons
43.43984159,-80.52101867,Tim Hortons
43.40568971,-80.49476858,Tim Hortons
43.45563242,-80.50613595,Tim Hortons
43.44287091,-80.54395795,Tim Hortons
43.42498004,-80.43877755,Tim Hortons
43.48915034,-80.49272728,Tim Hortons
43.41951263,-80.45305252,Tim Hortons
43.432346,-80.43864369,Tim Hortons
43.423627,-80.553377,Tim Hortons
43.40011613,-80.45204829,Tim Hortons
43.39403264,-80.43304324,Tim Hortons
43.47004919,-80.51399499,Tim Hortons
43.47629931,-80.48393548,Tim Hortons
43.47148185,-80.44050246,Tim Hortons
43.46023963,-80.47558308,Tim Hortons
43.41895934,-80.47045738,Tim Hortons
43.47706617,-80.52154273,Tim Hortons
43.38660919,-80.41336551,Tim Hortons
43.46549268,-80.46195514,Tim Hortons
43.45218969,-80.51675821,Tim Hortons
43.5032116,-80.52811146,Tim Hortons
43.4066064,-80.39391518,Tim Hortons
43.39003541,-80.3475528,Tim Hortons
43.39084397,-80.32319069,Tim Hortons
43.413107,-80.342129,Tim Hortons
43.4145087,-80.344267,Tim Hortons
43.39863995,-80.36320925,Tim Hortons
43.41779863,-80.3098664,Tim Hortons
43.49187844,-80.52631001,Tim Hortons
43.34432842,-80.3386223,Tim Hortons
43.39575441,-80.32341869,Tim Hortons
43.40768137,-80.32867363,Tim Hortons
43.50058122,-80.53315401,Tim Hortons
43.35553903,-80.28573632,Tim Hortons
43.37292501,-80.31812668,Tim Hortons
43.58383321,-80.56168005,Tim Hortons
43.40365102,-80.67032632,Tim Hortons
43.378456,-80.69633,Tim Hortons
43.39124159,-80.30173302,Tim Hortons
43.34067627,-80.31254768,Tim Hortons
43.390153,-80.40373143,Tim Hortons
43.344297,-80.331521,Tim Hortons
43.41081526,-80.30915737,Tim Hortons
43.351676,-80.329423,Tim Hortons
43.521186,-80.268957,Tim Hortons
43.34069068,-80.28321247,Tim Hortons
43.47686765,-80.53936601,Tim Hortons
42.41913986,-82.17213071,Tim Hortons
42.40466793,-82.19412804,Tim Hortons
42.41438156,-82.203237,Tim Hortons
42.39766433,-82.18837738,Tim Hortons
42.4042944,-82.18931573,Tim Hortons
42.58212133,-82.18044228,Tim Hortons
42.43232334,-82.21964487,Tim Hortons
42.37955,-82.21754,Tim Hortons
42.39781273,-82.17651233,Tim Hortons
42.43086766,-82.21994741,Tim Hortons
42.39276769,-82.20916986,Tim Hortons
42.33383352,-81.99960515,Tim Hortons
42.59318943,-82.3904553,Tim Hortons
42.58501352,-82.38339174,Tim Hortons
42.448225,-81.874793,Tim Hortons
42.2746457,-82.40086198,Tim Hortons
42.263602,-82.43290975,Tim Hortons
42.238822,-82.550645,Tim Hortons
42.88222814,-82.14869907,Tim Hortons
42.2701294,-82.87411247,Tim Hortons
42.2789777,-82.87190962,Tim Hortons
42.26354633,-82.96893775,Tim Hortons
42.31162197,-82.89636829,Tim Hortons
42.23957265,-82.9705094,Tim Hortons
42.32051362,-82.9366506,Tim Hortons
42.30626082,-82.86899328,Tim Hortons
42.17848074,-82.82570125,Tim Hortons
42.29406839,-82.98965234,Tim Hortons
42.29784959,-82.75938749,Tim Hortons
42.312422,-83.006408,Tim Hortons
42.1783843,-82.84528255,Tim Hortons
42.28539813,-83.01750914,Tim Hortons
42.318904,-82.927337,Tim Hortons
42.275021,-83.003775,Tim Hortons
42.31210041,-83.00634384,Tim Hortons
42.29569106,-83.02853107,Tim Hortons
42.24639805,-83.01913013,Tim Hortons
42.29629022,-82.94248581,Tim Hortons
42.246696,-83.061727,Tim Hortons
42.3159556,-83.04514443,Tim Hortons
42.250199,-83.061127,Tim Hortons
42.3099741,-83.04719925,Tim Hortons
42.29007217,-83.0585289,Tim Hortons
42.31689227,-83.03672791,Tim Hortons
42.28619898,-82.97132492,Tim Hortons
42.32995694,-83.03912429,Tim Hortons
42.3186815,-83.02522028,Tim Hortons
42.30521835,-83.0643863,Tim Hortons
42.2605532,-83.08470736,Tim Hortons
42.347617,-83.00178467,Tim Hortons
42.44881229,-82.89751925,Tim Hortons
42.23009827,-83.10275316,Tim Hortons
42.436188,-82.979904,Tim Hortons
42.28837371,-83.08373094,Tim Hortons
42.44957736,-82.9296803,Tim Hortons
42.092164,-83.106694,Tim Hortons
42.47090318,-82.90632686,Tim Hortons
42.10214893,-83.10965717,Tim Hortons
42.35513538,-83.06640454,Tim Hortons
42.34435889,-83.1573336,Tim Hortons
42.50022248,-82.89814991,Tim Hortons
42.30833965,-83.18856239,Tim Hortons
42.04008184,-82.6003067,Tim Hortons
42.50512927,-82.96153703,Tim Hortons
42.04800714,-82.62249627,Tim Hortons
42.46586893,-83.03937602,Tim Hortons
42.060147,-82.599529,Tim Hortons
42.199226,-83.225593,Tim Hortons
42.99195687,-81.16899779,Tim Hortons
43.00942774,-81.16008224,Tim Hortons
43.01198327,-81.199726,Tim Hortons
42.97787231,-81.19480191,Tim Hortons
43.01359468,-81.19962375,Tim Hortons
43.00358007,-81.15310907,Tim Hortons
43.01357717,-81.18940473,Tim Hortons
42.999459,-81.237441,Tim Hortons
43.00225403,-81.18347262,Tim Hortons
43.00599662,-81.21567965,Tim Hortons
43.01171203,-81.24209672,Tim Hortons
42.94805928,-81.228371,Tim Hortons
42.96123275,-81.22724671,Tim Hortons
43.02711783,-81.18793488,Tim Hortons
43.02840575,-81.1491733,Tim Hortons
42.98057094,-81.25018358,Tim Hortons
42.96221854,-81.23095305,Tim Hortons
42.993838,-81.25777,Tim Hortons
42.96280618,-81.19494721,Tim Hortons
42.95917532,-81.21478693,Tim Hortons
43.01604236,-81.21376455,Tim Hortons
42.96882138,-81.28142013,Tim Hortons
42.93131102,-81.22447625,Tim Hortons
42.92676472,-81.21662697,Tim Hortons
43.051109,-81.251605,Tim Hortons
43.00776,-81.27554,Tim Hortons
43.006796,-81.278107,Tim Hortons
42.99859489,-81.27502283,Tim Hortons
42.92937198,-81.17393429,Tim Hortons
43.02845271,-81.2743777,Tim Hortons
42.94772946,-81.29221907,Tim Hortons
42.95876,-81.25980719,Tim Hortons
42.98082008,-81.24200647,Tim Hortons
42.944023,-81.213756,Tim Hortons
42.95481113,-81.28947245,Tim Hortons
42.93930247,-81.28230572,Tim Hortons
43.01039012,-81.27307892,Tim Hortons
42.97413438,-81.2629509,Tim Hortons
43.01184043,-81.25652681,Tim Hortons
43.005323,-81.304217,Tim Hortons
42.992616,-81.21689,Tim Hortons
42.91802759,-81.2100844,Tim Hortons
42.98526,-81.30265,Tim Hortons
42.96031881,-81.22461074,Tim Hortons
42.94042292,-81.25684407,Tim Hortons
42.98112388,-81.22524015,Tim Hortons
42.99316,-81.252093,Tim Hortons
42.98520319,-81.29453025,Tim Hortons
43.02614135,-81.27857208,Tim Hortons
43.00840009,-81.2758615,Tim Hortons
42.984072,-81.0578,Tim Hortons
43.058848,-80.995648,Tim Hortons
43.03964971,-80.8821751,Tim Hortons
42.94109323,-81.25878811,Tim Hortons
44.729942,-79.87375975,Tim Hortons
44.69582108,-79.39789594,Tim Hortons
44.7518612,-79.88536835,Tim Hortons
44.73301581,-79.87167835,Tim Hortons
44.73783252,-79.90828514,Tim Hortons
44.60427,-79.8224,Tim Hortons
44.610802,-79.45060204,Tim Hortons
44.62293972,-79.43147681,Tim Hortons
44.60874832,-79.4400008,Tim Hortons
44.76708239,-79.93285954,Tim Hortons
44.60529129,-79.39947,Tim Hortons
44.591566,-79.42496,Tim Hortons
44.60733636,-79.41754078,Tim Hortons
44.58864872,-79.87000465,Tim Hortons
44.578396,-79.862093,Tim Hortons
44.602918,-79.365026,Tim Hortons
44.88628552,-79.3491523,Tim Hortons
44.58709,-79.42512274,Tim Hortons
44.90804672,-79.3685604,Tim Hortons
45.04353631,-79.32253032,Tim Hortons
44.4039555,-79.70357895,Tim Hortons
44.41614149,-79.6585393,Tim Hortons
44.477914,-79.536168,Tim Hortons
44.415305,-79.71182,Tim Hortons
44.39706182,-79.65785526,Tim Hortons
44.41822205,-79.6951139,Tim Hortons
44.40727432,-79.67378497,Tim Hortons
44.41179249,-79.65945046,Tim Hortons
44.3931795,-79.70321689,Tim Hortons
44.41118309,-79.68886971,Tim Hortons
44.41186518,-79.6698904,Tim Hortons
45.050061,-79.293442,Tim Hortons
44.39112195,-79.69195124,Tim Hortons
44.397365,-79.656665,Tim Hortons
44.38928154,-79.68987439,Tim Hortons
44.425927,-79.121575,Tim Hortons
44.33362,-79.423113,Tim Hortons
44.362708,-79.61119,Tim Hortons
44.36864097,-79.666993,Tim Hortons
44.312914,-79.367122,Tim Hortons
44.38318749,-79.70510244,Tim Hortons
44.33639616,-79.67831659,Tim Hortons
44.377514,-79.71598707,Tim Hortons
44.31551011,-79.5471258,Tim Hortons
44.36447923,-79.69618142,Tim Hortons
44.38157971,-79.70674533,Tim Hortons
44.35295376,-79.66447234,Tim Hortons
44.33614282,-79.68665957,Tim Hortons
44.35718834,-79.69758153,Tim Hortons
44.34415758,-79.67783511,Tim Hortons
44.38344212,-79.69413763,Tim Hortons
44.32934104,-79.62124019,Tim Hortons
44.33773128,-79.71000552,Tim Hortons
44.3326588,-79.69494224,Tim Hortons
44.37402775,-79.6912837,Tim Hortons
46.366622,-79.914909,Tim Hortons
46.36587227,-79.92766184,Tim Hortons
46.33456924,-79.48867049,Tim Hortons
46.33146221,-79.46619957,Tim Hortons
46.317993,-79.449927,Tim Hortons
46.30966518,-79.43978331,Tim Hortons
46.324441,-79.429862,Tim Hortons
46.33417178,-79.46899226,Tim Hortons
46.29552,-79.455249,Tim Hortons
46.28017629,-79.44584215,Tim Hortons
46.32534663,-79.465645,Tim Hortons
46.3253187,-79.42427382,Tim Hortons
46.314297,-79.439681,Tim Hortons
46.25766064,-79.38577623,Tim Hortons
46.31745534,-79.45879245,Tim Hortons
49.0592489,-81.03496987,Tim Hortons
48.76230494,-80.68515107,Tim Hortons
48.42736457,-89.23438443,Tim Hortons
48.45379014,-89.2563989,Tim Hortons
48.44767829,-89.23151493,Tim Hortons
48.40527487,-89.25928116,Tim Hortons
48.38503943,-89.2614922,Tim Hortons
48.419789,-89.275262,Tim Hortons
48.38031024,-89.29038764,Tim Hortons
48.40554839,-89.24496245,Tim Hortons
48.446728,-89.202518,Tim Hortons
48.380758,-89.27745,Tim Hortons
48.42259363,-89.26434517,Tim Hortons
48.380377,-89.312478,Tim Hortons
48.40076545,-89.28854938,Tim Hortons
48.40295192,-89.24434823,Tim Hortons
48.34616001,-89.33589143,Tim Hortons
48.37189773,-89.311971,Tim Hortons
49.1930787,-98.11497661,Tim Hortons
49.1918,-97.9399395,Tim Hortons
49.878999,-97.2193,Tim Hortons
49.90571684,-97.17649233,Tim Hortons
49.892715,-97.201318,Tim Hortons
49.867028,-97.212708,Tim Hortons
49.9015312,-97.19969758,Tim Hortons
49.90566204,-97.22334963,Tim Hortons
49.89934989,-97.19948719,Tim Hortons
49.883484,-97.181375,Tim Hortons
49.90600732,-97.17223435,Tim Hortons
49.87808785,-97.14775472,Tim Hortons
49.91406552,-97.19312668,Tim Hortons
49.92522134,-97.20739892,Tim Hortons
49.86832343,-97.16134294,Tim Hortons
49.90854845,-97.20583843,Tim Hortons
49.89269915,-97.14375257,Tim Hortons
49.94396062,-97.17662897,Tim Hortons
49.88555188,-97.2442174,Tim Hortons
49.86115462,-97.1494486,Tim Hortons
49.88665791,-97.16040373,Tim Hortons
49.83244648,-97.21012115,Tim Hortons
49.84736955,-97.17822547,Tim Hortons
49.858717,-97.26132,Tim Hortons
49.94435403,-97.22880006,Tim Hortons
49.8826346,-97.31213093,Tim Hortons
49.88136256,-97.29492188,Tim Hortons
49.82567788,-97.2038126,Tim Hortons
49.90351025,-97.15708883,Tim Hortons
49.86593874,-97.14646012,Tim Hortons
49.8043785,-97.156817,Tim Hortons
49.83472,-97.149834,Tim Hortons
49.956341,-97.145861,Tim Hortons
49.91829345,-97.21158028,Tim Hortons
49.849011,-97.11193353,Tim Hortons
49.89124766,-97.14928865,Tim Hortons
49.896814,-97.064066,Tim Hortons
49.85641269,-97.16662645,Tim Hortons
49.88114133,-97.0978117,Tim Hortons
49.88441126,-97.12486982,Tim Hortons
49.83056,-97.10649,Tim Hortons
49.85547198,-97.06601143,Tim Hortons
49.89240885,-97.14351654,Tim Hortons
49.93660956,-97.09473792,Tim Hortons
49.89287885,-97.13888168,Tim Hortons
49.95749013,-97.0948792,Tim Hortons
49.806848,-97.204648,Tim Hortons
49.9132518,-97.0646825,Tim Hortons
49.88111368,-97.33122826,Tim Hortons
49.89257474,-97.14679956,Tim Hortons
49.938847,-97.11652,Tim Hortons
49.89500226,-97.04359947,Tim Hortons
49.90021077,-96.98627381,Tim Hortons
49.895659,-97.05146,Tim Hortons
49.94404477,-97.03544791,Tim Hortons
49.886297,-97.048829,Tim Hortons
49.93076,-97.067978,Tim Hortons
49.8987689,-96.8326795,Tim Hortons
49.89844363,-97.05991287,Tim Hortons
49.83351239,-97.04887175,Tim Hortons
49.93031201,-96.84147835,Tim Hortons
49.82890312,-97.11034298,Tim Hortons
49.80563923,-97.1140811,Tim Hortons
49.80908359,-97.13436739,Tim Hortons
51.13365203,-100.0640756,Tim Hortons
50.41172716,-104.6175145,Tim Hortons
50.4463755,-104.5544418,Tim Hortons
50.45118279,-104.6362031,Tim Hortons
50.40769975,-104.6455018,Tim Hortons
50.45068329,-104.6067233,Tim Hortons
50.46329641,-104.61848,Tim Hortons
50.47680362,-104.6177275,Tim Hortons
50.49638376,-104.6446189,Tim Hortons
50.43367286,-104.6556298,Tim Hortons
50.43318113,-104.6569204,Tim Hortons
50.41664131,-104.5912817,Tim Hortons
50.44880205,-104.6078,Tim Hortons
50.402348,-104.646828,Tim Hortons
50.44816626,-104.5336581,Tim Hortons
50.402226,-104.646719,Tim Hortons
50.49402778,-104.6655099,Tim Hortons
50.44574585,-104.4089536,Tim Hortons
50.455275,-104.572614,Tim Hortons
52.08426,-106.647172,Tim Hortons
52.11431412,-106.5947021,Tim Hortons
52.11492591,-106.5980673,Tim Hortons
52.11417311,-106.6560731,Tim Hortons
52.11380587,-106.634599,Tim Hortons
52.140924,-106.629197,Tim Hortons
52.160176,-106.645709,Tim Hortons
52.12871196,-106.7221524,Tim Hortons
52.12681807,-106.6958201,Tim Hortons
52.15088342,-106.5951437,Tim Hortons
52.12881046,-106.67933,Tim Hortons
52.15392058,-106.6749656,Tim Hortons
